SbjNum,Dados_Escola_1,Dados_Escola_3,Dados_Escola_5,Dados_Escola_6,Dados_Escola_8,Dados_Escola_9,Dados_Escola_10,Dados_Escola_11,Dados_Escola_12,P1001,P1002,P1003,P1801,P1802,P1803,P1804,P2701,P2702,P2703,P2704,P2705,P2801,P2802,P2803,P2804,P2901,P2902,P2903,P3001,P3002,P3003,P3004,P3005,P34,Sexo
32971253,71,Sul 2,2 - Estadual,35906530,ETELVINA DE GOES MARCUCCI PROFESSORA,R JOSE CARLOS DE TOLEDO PIZA,10,,JARDIM PARQUE MORUMBI,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
33011910,66,Sul 2,2 - Estadual,35038271,CALLIA MAESTRO,RUA JOSE RUFINO DA SILVA,249,,JARDIM LALLO,1,0,0,3,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0
33014864,66,Sul 2,2 - Estadual,35038271,CALLIA MAESTRO,RUA JOSE RUFINO DA SILVA,249,,JARDIM LALLO,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
33140687,66,Sul 2,2 - Estadual,35038271,CALLIA MAESTRO,RUA JOSE RUFINO DA SILVA,249,,JARDIM LALLO,1,1,0,3,0,0,0,2,3,2,3,3,0,0,0,1,1,0,0,0,1,0,0,0,1,1
31750288,50,Leste 2,4 - Privada,35153084,EDUCANDARIO DOS ANJOS,R GONCALVES DE MENDONCA,221,,JARDIM ROSELI,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,3,1
32972444,39,Leste 2,2 - Estadual,35039123,CHARLES DE GAULLE,RUA ANTONIO JOAO MEDEIROS,810,,JARDIM INA,0,0,0,2,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0
32975144,39,Leste 2,2 - Estadual,35039123,CHARLES DE GAULLE,RUA ANTONIO JOAO MEDEIROS,810,,JARDIM INA,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
33011592,42,Leste 2,2 - Estadual,35902861,FRANCISCO PARENTE,RUA TOSHIO YOSHIDA,11,,VILA ODETE,1,0,0,1,0,0,0,0,2,3,3,3,3,0,0,0,2,2,0,0,2,0,0,0,2,1
33014700,42,Leste 2,2 - Estadual,35902861,FRANCISCO PARENTE,RUA TOSHIO YOSHIDA,11,,VILA ODETE,1,0,0,2,0,0,0,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0
33025285,42,Leste 2,2 - Estadual,35902861,FRANCISCO PARENTE,RUA TOSHIO YOSHIDA,11,,VILA ODETE,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0
33141522,42,Leste 2,2 - Estadual,35902861,FRANCISCO PARENTE,RUA TOSHIO YOSHIDA,11,,VILA ODETE,1,0,0,2,0,0,0,0,3,3,3,0,0,0,0,1,2,2,2,0,0,0,0,0,3,1
33011591,42,Leste 2,2 - Estadual,35902861,FRANCISCO PARENTE,RUA TOSHIO YOSHIDA,11,,VILA ODETE,1,0,0,1,0,0,0,2,3,3,3,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0
33138722,42,Leste 2,2 - Estadual,35902861,FRANCISCO PARENTE,RUA TOSHIO YOSHIDA,11,,VILA ODETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
33144247,42,Leste 2,2 - Estadual,35902861,FRANCISCO PARENTE,RUA TOSHIO YOSHIDA,11,,VILA ODETE,1,0,0,2,0,0,0,3,3,3,3,2,0,3,0,2,2,2,0,0,0,0,0,0,3,1
33012195,42,Leste 2,2 - Estadual,35902861,FRANCISCO PARENTE,RUA TOSHIO YOSHIDA,11,,VILA ODETE,1,0,0,0,0,0,1,3,3,3,3,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0
31757856,65,Sul 2,2 - Estadual,35036730,CARLOS AYRES PROF,AV DONA BELMIRA MARIN,595,,PARQUE BRASIL,1,0,0,2,0,0,3,0,0,3,0,0,0,1,0,1,3,0,0,0,0,0,0,0,3,0
36143861,384,Norte,4 - Privada,35159281,TEREZA GIL DE MOURA INSTITUTO EDUCACIONAL,RUA ANTONIO MAIA,523,,PERUS,0,0,0,0,0,0,1,0,3,3,3,3,0,0,0,0,2,2,0,0,0,0,0,0,3,1
36059760,364,Norte,4 - Privada,35124709,ANNA TAVARES COLEGIO EIEPG,R ANTONIO DE PADUA DIAS,689,,PERUS,0,0,0,0,0,0,0,1,2,2,2,2,0,0,0,2,3,0,0,1,1,0,0,0,1,0
33711983,778,Leste 1,4 - Privada,35101539,SANTA CRUZ LICEU,RUA SAO NICASIO,420,,PARQUE DA MOOCA,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,1,0
32841342,26,Leste 1,2 - Estadual,35001512,ARMANDO ARAUJO,R JUVENAL PARADA,264,,MOOCA,0,0,0,2,0,0,0,3,1,2,1,2,0,0,0,0,2,0,0,3,0,0,0,0,1,0
33577596,1512,Sul 2,2 - Estadual,35041609,SANTO DIAS DA SILVA,RUA ALFREDO CORTES,32,,JARDIM MARINGA,0,0,0,2,0,0,1,2,2,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0
31750289,50,Leste 2,4 - Privada,35153084,EDUCANDARIO DOS ANJOS,R GONCALVES DE MENDONCA,221,,JARDIM ROSELI,1,0,0,2,0,0,0,2,2,2,2,2,0,0,0,2,3,2,0,0,2,0,0,0,3,1
36263668,547,Oeste,3 - Municipal,35053193,EMEF EUCLYDES DE OLIVEIRA FIGUEIREDO GEN,RUA MARECHAL OLIMPIO MOURAO FILHO,187,,CIDADE SAO FRANCISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
33139572,13,Norte,4 - Privada,35100043,ESTRELA SIRIUS COLEGIO,RUA TATSUO OKACHI,209,,CHACARA INGLESA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,5,1
32594648,16,Norte,4 - Privada,35151518,ADELIA COSTA E SILVA COLEGIO,R TOMAS RIBEIRO COLACO,86,,JARDIM VIVAN,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
33223582,55,Sul 1,2 - Estadual,35038210,SALVADOR MOYA,R ITAIARA,51,,CIDADE VARGAS,1,0,0,3,0,0,1,2,3,3,3,3,3,0,0,0,3,3,0,0,0,0,0,0,1,0
31750731,50,Leste 2,4 - Privada,35153084,EDUCANDARIO DOS ANJOS,R GONCALVES DE MENDONCA,221,,JARDIM ROSELI,1,0,0,3,0,0,0,2,3,3,3,3,2,0,0,0,2,0,0,0,0,0,0,0,1,1
32574019,45,Leste 2,2 - Estadual,35922146,HAYDEE HIDALGO PROFESSORA,RUA DOS LIRIOS,80,,JARDIM ARANTES,1,0,1,2,1,0,2,2,3,2,2,3,0,1,0,0,1,1,1,1,0,0,0,0,1,1
31761627,40,Leste 2,2 - Estadual,35048641,PAULO LAURO DR,R VITALINO DOS SANTOS,85,,PARQUE SAVOY CITY,0,0,0,2,0,0,3,1,2,3,1,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0
32591996,69,Sul 2,2 - Estadual,35048720,ARISTON DE OLIVEIRA PROFESSOR TENENTE,R JOAO DA CRUZ E SOUSA,444,,JARDIM DAS ROSAS (ZONA SUL),0,0,0,3,0,0,3,3,3,3,3,3,1,1,0,0,3,2,0,2,2,0,0,0,3,0
33557712,226,Norte,2 - Estadual,35901684,EDUARDO GOMES BRIGADEIRO COHAB,R JOAO AMADO COUTINHO,1010,,CONJUNTO RESIDENCIAL ELISIO TEIXEIRA LEITE,1,0,0,2,1,0,2,3,3,3,3,3,0,0,0,2,2,1,0,3,2,0,0,0,2,1
33563270,226,Norte,2 - Estadual,35901684,EDUARDO GOMES BRIGADEIRO COHAB,R JOAO AMADO COUTINHO,1010,,CONJUNTO RESIDENCIAL ELISIO TEIXEIRA LEITE,1,0,0,3,1,0,3,2,3,3,3,3,0,1,0,1,3,2,1,0,0,0,0,0,2,0
33535391,1570,Sul 2,3 - Municipal,35053879,EMEF MANOEL CARLOS DE FIGUEIREDO FERRAZ DES,RUA PROFESSOR CORREA BRITO,355,,JARDIM DA PEDREIRA,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,1
33841649,1530,Sul 2,2 - Estadual,35902925,CALHIM MANOEL ABUD,R OSCAR FERNANDES,SN,,VILA CALIFORNIA(ZONA SUL),0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0
33485616,217,Norte,2 - Estadual,35001296,CARMOSINA MONTEIRO VIANNA PROFA,R ANTONIO PALMIERI,377,,JARDIM BRASIL (ZONA NORTE),0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,3,1
35769530,230,Norte,2 - Estadual,35479500,JARDIM NOSSA SENHORA APARECIDA II,AV ELISIO TEIXEIRA LEITE,4511,,VILA BRASILANDIA,0,0,0,0,0,0,1,3,0,3,3,3,2,0,0,0,1,0,0,0,0,0,0,0,3,1
33577271,1512,Sul 2,2 - Estadual,35041609,SANTO DIAS DA SILVA,RUA ALFREDO CORTES,32,,JARDIM MARINGA,1,0,0,2,0,0,2,2,1,9,2,2,3,2,0,0,2,2,0,0,0,0,0,0,1,1
32574020,45,Leste 2,2 - Estadual,35922146,HAYDEE HIDALGO PROFESSORA,RUA DOS LIRIOS,80,,JARDIM ARANTES,1,0,0,3,0,0,2,2,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,3,1
32842103,26,Leste 1,2 - Estadual,35001512,ARMANDO ARAUJO,R JUVENAL PARADA,264,,MOOCA,1,8,8,0,0,0,0,2,3,3,3,3,0,0,0,0,2,2,0,0,2,0,0,0,1,1
31750287,50,Leste 2,4 - Privada,35153084,EDUCANDARIO DOS ANJOS,R GONCALVES DE MENDONCA,221,,JARDIM ROSELI,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3,1
33757631,623,Oeste,4 - Privada,35102829,SAO DOMINGOS COLEGIO,RUA MONTE ALEGRE,1083,,PERDIZES,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,1,0
32223770,11,Norte,2 - Estadual,35916729,GUSTAVO BARROSO,R ALFEU DE ALCANTARA MONTEIRO,100,,CONJUNTO HABITACIONAL JOVA RURAL,1,0,1,0,0,0,3,0,3,3,3,2,1,0,1,0,3,3,0,3,1,0,0,0,99,0
32407390,30,Leste 1,2 - Estadual,35041695,GUILHERME GIORGI COMENDADOR,R SEBASTIAO MARCHESONI,50,,JARDIM DAS ROSAS,0,0,0,0,0,0,0,2,3,2,3,3,0,0,0,0,3,3,0,0,0,0,0,0,3,0
32589295,16,Norte,4 - Privada,35151518,ADELIA COSTA E SILVA COLEGIO,R TOMAS RIBEIRO COLACO,86,,JARDIM VIVAN,0,0,0,0,0,0,0,1,3,3,3,3,0,0,0,0,0,0,0,0,2,0,0,0,97,0
33706115,32,Leste 1,4 - Privada,35101734,SAO MIGUEL ARCANJO COLEGIO FRANCISCANO,R CAMPOS NOVOS,153,,VILA LUCIA,1,0,0,2,0,0,1,1,3,3,3,3,0,1,0,1,3,3,3,3,3,0,0,0,1,0
33758409,623,Oeste,4 - Privada,35102829,SAO DOMINGOS COLEGIO,RUA MONTE ALEGRE,1083,,PERDIZES,1,0,0,3,0,0,0,3,1,3,0,2,0,0,0,0,2,1,0,0,0,0,1,0,1,0
33758651,623,Oeste,4 - Privada,35102829,SAO DOMINGOS COLEGIO,RUA MONTE ALEGRE,1083,,PERDIZES,1,0,0,2,0,0,0,1,1,2,1,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0
35819688,623,Oeste,4 - Privada,35102829,SAO DOMINGOS COLEGIO,RUA MONTE ALEGRE,1083,,PERDIZES,1,0,0,3,0,0,0,2,3,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,1,0
35817632,623,Oeste,4 - Privada,35102829,SAO DOMINGOS COLEGIO,RUA MONTE ALEGRE,1083,,PERDIZES,1,0,0,2,0,0,3,3,3,2,1,0,0,1,0,2,3,2,0,0,2,2,0,0,1,0
35818562,623,Oeste,4 - Privada,35102829,SAO DOMINGOS COLEGIO,RUA MONTE ALEGRE,1083,,PERDIZES,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,8,0,2,0,3,1
33942657,234,Norte,2 - Estadual,35130333,REPUBLICA DA COLOMBIA,R RENDEIRA,926,,JARDIM VISTA ALEGRE,0,0,0,2,0,0,1,3,3,3,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,1
32323007,53,Sul 1,2 - Estadual,35004133,ENNIO VOSS PROFESSOR,AVENIDA PORTUGAL,1220,,BROOKLIN PAULISTA,0,0,0,2,0,0,0,2,1,2,2,2,2,2,0,0,2,2,2,3,2,0,0,0,3,1
36700614,585,Oeste,4 - Privada,35105302,JOANA D ARC COLEGIO,R MIRAGAIA,158,,BUTANTA,1,0,0,2,0,0,0,2,2,1,1,2,1,2,0,0,2,0,0,0,1,0,0,1,3,1
36720465,585,Oeste,4 - Privada,35105302,JOANA D ARC COLEGIO,R MIRAGAIA,158,,BUTANTA,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,2,1,0,0,1,0,0,0,3,0
33968514,582,Oeste,4 - Privada,35118989,ALFA HEBROM COLEGIO,MAJOR ALFREDO ROMAO,275,,VILA CLARICE,1,0,0,3,0,0,0,3,3,3,2,3,2,0,0,0,8,0,0,0,0,0,0,0,1,0
33962738,582,Oeste,4 - Privada,35118989,ALFA HEBROM COLEGIO,MAJOR ALFREDO ROMAO,275,,VILA CLARICE,1,0,0,3,0,0,1,0,0,0,0,0,1,3,3,0,3,3,0,0,0,3,0,0,1,1
32632609,16,Norte,4 - Privada,35151518,ADELIA COSTA E SILVA COLEGIO,R TOMAS RIBEIRO COLACO,86,,JARDIM VIVAN,1,0,0,1,0,0,2,2,3,3,2,3,3,2,2,2,2,2,1,1,1,0,0,0,1,0
35766925,1531,Sul 2,2 - Estadual,35923503,DOGIVAL BARROS GOMES PROFESSOR,R ELISIO MENDES GAIA,101,,JARDIM SAO CARLOS (ZONA SUL),0,0,1,0,0,0,1,3,2,2,3,3,3,0,0,0,3,0,1,2,0,0,0,0,3,1
33712919,226,Norte,2 - Estadual,35901684,EDUARDO GOMES BRIGADEIRO COHAB,R JOAO AMADO COUTINHO,1010,,CONJUNTO RESIDENCIAL ELISIO TEIXEIRA LEITE,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,1,1
33961895,582,Oeste,4 - Privada,35118989,ALFA HEBROM COLEGIO,MAJOR ALFREDO ROMAO,275,,VILA CLARICE,1,0,0,3,0,0,0,2,3,3,3,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0
33968513,582,Oeste,4 - Privada,35118989,ALFA HEBROM COLEGIO,MAJOR ALFREDO ROMAO,275,,VILA CLARICE,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0
33471845,821,Leste 1,4 - Privada,35101151,NOSSA SENHORA DE LOURDES COLEGIO,R AURELIANO LESSA,127,,VILA REGENTE FEIJO,0,0,0,0,0,0,0,2,3,3,3,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0
32368674,38,Leste 2,2 - Estadual,35003244,ADHEMAR ANTONIO PRADO PROFESSOR,R FERNANDES TOURINHO,133,,JARDIM VERA CRUZ,1,0,0,0,0,0,0,3,3,2,3,3,0,2,0,1,3,0,0,0,2,0,0,0,1,0
32372630,38,Leste 2,2 - Estadual,35003244,ADHEMAR ANTONIO PRADO PROFESSOR,R FERNANDES TOURINHO,133,,JARDIM VERA CRUZ,0,0,0,2,0,0,2,3,3,3,3,3,0,2,0,2,2,2,0,2,0,0,0,0,1,1
32372631,38,Leste 2,2 - Estadual,35003244,ADHEMAR ANTONIO PRADO PROFESSOR,R FERNANDES TOURINHO,133,,JARDIM VERA CRUZ,0,0,1,2,0,0,2,1,1,3,1,1,3,2,2,2,3,3,3,0,0,0,0,0,1,0
32541612,19,Oeste,2 - Estadual,35003967,KYRILLOS DOUTOR,R ANTONIO ADIB CHAMMAS,124,,INSTITUTO DE PREVIDENCIA,1,0,1,3,0,0,3,3,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0
32643486,63,Sul 2,2 - Estadual,35005113,MEXICO,R LEONEL DA GAMA BELES,82,,VILA JOANIZA,0,0,0,2,0,0,0,2,3,3,3,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1
32368365,38,Leste 2,2 - Estadual,35003244,ADHEMAR ANTONIO PRADO PROFESSOR,R FERNANDES TOURINHO,133,,JARDIM VERA CRUZ,0,0,0,0,0,0,0,2,3,3,3,3,0,0,0,0,2,0,0,0,0,0,0,0,3,1
32011935,80,Sul 2,4 - Privada,35179848,PRELUDIO COLEGIO,RUA SERRA DOS DOIS IRMAOS,750,,JARDIM AMALIA,0,0,0,0,0,0,0,2,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0
32544493,72,Sul 2,2 - Estadual,35923473,CARAN APPARECIDO GONCALVES PROFESSOR,R GREGORIO ALLEGRI,101,,JARDIM CASABLANCA,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,2,3,2,3,0,0,0,0,0,1,0
33477261,58,Sul 1,4 - Privada,35107050,RESSURREICAO COLEGIO,R DOS JORNALISTAS,157,,CIDADE VARGAS,1,0,0,3,2,0,8,2,3,1,0,2,0,0,0,0,3,3,0,8,1,0,0,0,4,0
35585568,457,Norte,4 - Privada,35167782,SANTA BARBARA COLEGIO,R DOMINGOS GIGLIO,141,151 159,VILA MIRIAM,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33559512,58,Sul 1,4 - Privada,35107050,RESSURREICAO COLEGIO,R DOS JORNALISTAS,157,,CIDADE VARGAS,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
33429751,78,Sul 2,4 - Privada,35140004,SAO SABAS COLEGIO,R DAS FLECHAS,255,,VILA SANTA CATARINA,0,0,0,2,0,0,0,2,3,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,99,0
33222017,55,Sul 1,2 - Estadual,35038210,SALVADOR MOYA,R ITAIARA,51,,CIDADE VARGAS,1,0,0,1,0,0,0,0,3,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,2,1
36705866,585,Oeste,4 - Privada,35105302,JOANA D ARC COLEGIO,R MIRAGAIA,158,,BUTANTA,0,0,0,3,1,0,2,0,3,3,3,3,0,0,0,0,2,1,0,1,3,0,0,1,1,1
36382268,382,Norte,4 - Privada,35287040,IDEAL FUTURO COLEGIO,R ODUVALDO VIANA,735,,JARDIM RINCAO,1,0,1,3,0,0,0,1,1,1,1,1,2,2,2,0,2,2,0,1,1,0,0,0,2,0
36348183,382,Norte,4 - Privada,35287040,IDEAL FUTURO COLEGIO,R ODUVALDO VIANA,735,,JARDIM RINCAO,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1
36306515,382,Norte,4 - Privada,35287040,IDEAL FUTURO COLEGIO,R ODUVALDO VIANA,735,,JARDIM RINCAO,0,0,0,0,1,0,0,1,3,3,3,3,2,0,0,0,1,0,0,0,0,0,0,0,3,0
33680144,981,Leste 2,2 - Estadual,35048689,RUTH CABRAL TRONCARELLI PROFESSORA,R ANTONIO GANDINI,690,,ITAQUERA,1,0,0,0,0,0,0,1,3,3,3,3,0,0,0,0,1,0,0,3,0,0,0,0,3,1
35600032,457,Norte,4 - Privada,35167782,SANTA BARBARA COLEGIO,R DOMINGOS GIGLIO,141,151 159,VILA MIRIAM,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,2,0,0,0,3,0,0,0,1,1
33575637,1512,Sul 2,2 - Estadual,35041609,SANTO DIAS DA SILVA,RUA ALFREDO CORTES,32,,JARDIM MARINGA,0,1,1,3,0,0,0,1,1,0,2,2,2,0,0,0,3,2,3,0,0,0,0,0,5,0
35600231,457,Norte,4 - Privada,35167782,SANTA BARBARA COLEGIO,R DOMINGOS GIGLIO,141,151 159,VILA MIRIAM,1,0,0,2,0,0,1,2,3,0,3,3,3,3,2,1,2,2,0,1,1,0,0,0,1,0
31969760,20,Oeste,2 - Estadual,35457243,MORRO DOCE,R MARIO PALMERIO,SN,,JARDIM ANHANGUERA,1,0,0,3,0,0,0,2,2,3,1,0,2,3,1,2,3,1,0,1,0,0,0,0,3,1
33966873,1341,Sul 1,4 - Privada,35154155,AGAPE COLEGIO,R ANTONIO CANTARELLA,398,410,VILA SANTO ESTEFANO,1,0,0,1,0,0,0,2,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1
33435654,59,Sul 1,4 - Privada,35107438,MARGARIDA MARIA ORGANIZACAO EDUCACIONAL OEMAR,R JAGUARI,364,,BOSQUE DA SAUDE,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,1,0
33010480,42,Leste 2,2 - Estadual,35902861,FRANCISCO PARENTE,RUA TOSHIO YOSHIDA,11,,VILA ODETE,1,0,0,0,0,0,0,3,2,1,2,2,0,0,0,1,2,2,0,0,0,0,0,0,1,0
32640076,63,Sul 2,2 - Estadual,35005113,MEXICO,R LEONEL DA GAMA BELES,82,,VILA JOANIZA,1,0,0,2,0,0,0,2,3,3,3,3,0,0,0,0,2,0,0,0,1,0,0,0,3,1
33681844,64,Sul 2,2 - Estadual,35005411,AMELIA KERR NOGUEIRA PROFESSORA,AVENIDA  DOS FUNCIONARIOS PUBLICOS,1355,,JARDIM HORIZONTE AZUL,0,0,0,0,0,0,0,1,3,2,2,3,0,0,0,0,2,0,0,0,2,0,0,0,1,1
33264902,968,Leste 2,2 - Estadual,35914721,ZIPORA RUBINSTEIN PROFESSORA,RUA IRMAO DEODORO,830,,VILA PRINCESA ISABEL,1,0,0,2,0,0,0,1,1,1,1,1,0,3,0,2,3,2,2,1,0,0,0,0,3,1
33963542,582,Oeste,4 - Privada,35118989,ALFA HEBROM COLEGIO,MAJOR ALFREDO ROMAO,275,,VILA CLARICE,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,3,3,0,1,1
34000824,582,Oeste,4 - Privada,35118989,ALFA HEBROM COLEGIO,MAJOR ALFREDO ROMAO,275,,VILA CLARICE,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,3,3,0,1,1
35600590,457,Norte,4 - Privada,35167782,SANTA BARBARA COLEGIO,R DOMINGOS GIGLIO,141,151 159,VILA MIRIAM,0,0,0,2,0,0,0,2,1,1,1,2,0,0,0,0,2,1,0,2,0,0,0,0,2,0
33936327,1554,Sul 2,3 - Municipal,35053961,EMEF PROCOPIO FERREIRA,AVENIDA FIM DE SEMANA,527,,JARDIM CASABLANCA,0,0,0,0,0,0,0,3,3,3,3,3,1,0,0,2,1,2,0,0,0,0,0,0,99,0
33575529,1186,Leste 2,4 - Privada,35102301,CAMILO CASTELO BRANCO LICEU,R CAROLINA FONSECA,584,,VILA SANTANA,1,0,0,0,0,0,0,1,3,0,1,1,3,2,0,0,2,2,0,0,0,0,0,0,1,1
33804599,1186,Leste 2,4 - Privada,35102301,CAMILO CASTELO BRANCO LICEU,R CAROLINA FONSECA,584,,VILA SANTANA,1,8,8,3,2,0,3,3,3,3,3,3,0,1,1,3,3,1,1,2,0,1,1,0,1,1
33756572,623,Oeste,4 - Privada,35102829,SAO DOMINGOS COLEGIO,RUA MONTE ALEGRE,1083,,PERDIZES,1,0,0,3,0,0,2,2,3,3,1,1,3,2,0,0,3,1,1,0,0,0,0,0,1,0
33937498,1554,Sul 2,3 - Municipal,35053961,EMEF PROCOPIO FERREIRA,AVENIDA FIM DE SEMANA,527,,JARDIM CASABLANCA,1,0,0,0,0,0,0,2,3,3,3,3,2,3,0,1,1,1,0,0,0,0,0,0,3,0
34001900,582,Oeste,4 - Privada,35118989,ALFA HEBROM COLEGIO,MAJOR ALFREDO ROMAO,275,,VILA CLARICE,1,0,0,2,0,0,1,2,2,0,3,2,0,0,0,0,2,2,1,0,0,0,0,0,1,1
33937850,1554,Sul 2,3 - Municipal,35053961,EMEF PROCOPIO FERREIRA,AVENIDA FIM DE SEMANA,527,,JARDIM CASABLANCA,0,0,0,0,0,0,0,2,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
33576241,1186,Leste 2,4 - Privada,35102301,CAMILO CASTELO BRANCO LICEU,R CAROLINA FONSECA,584,,VILA SANTANA,1,0,0,1,0,0,0,3,2,0,2,3,1,2,0,1,0,0,0,1,0,0,0,0,1,0
33804510,1186,Leste 2,4 - Privada,35102301,CAMILO CASTELO BRANCO LICEU,R CAROLINA FONSECA,584,,VILA SANTANA,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,2,3,0,0,1,3,0,0,0,1,1
33840331,1186,Leste 2,4 - Privada,35102301,CAMILO CASTELO BRANCO LICEU,R CAROLINA FONSECA,584,,VILA SANTANA,1,0,0,2,0,0,0,2,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0
33575461,1186,Leste 2,4 - Privada,35102301,CAMILO CASTELO BRANCO LICEU,R CAROLINA FONSECA,584,,VILA SANTANA,0,0,0,0,0,0,0,2,3,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33575462,1186,Leste 2,4 - Privada,35102301,CAMILO CASTELO BRANCO LICEU,R CAROLINA FONSECA,584,,VILA SANTANA,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0
33434009,59,Sul 1,4 - Privada,35107438,MARGARIDA MARIA ORGANIZACAO EDUCACIONAL OEMAR,R JAGUARI,364,,BOSQUE DA SAUDE,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
33968515,582,Oeste,4 - Privada,35118989,ALFA HEBROM COLEGIO,MAJOR ALFREDO ROMAO,275,,VILA CLARICE,0,0,0,1,0,0,1,3,0,3,0,3,2,0,0,3,2,0,0,0,0,0,0,0,1,1
31873421,40,Leste 2,2 - Estadual,35048641,PAULO LAURO DR,R VITALINO DOS SANTOS,85,,PARQUE SAVOY CITY,1,0,0,3,0,0,2,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,5,1
32000354,18,Norte,4 - Privada,35392315,EMPYRIUS COLEGIO,RUA CARLOS ESCOBAR,193,,SANTANA,1,0,0,1,1,0,0,2,3,3,2,2,0,0,0,0,3,3,1,0,1,0,0,0,5,0
35735318,1531,Sul 2,2 - Estadual,35923503,DOGIVAL BARROS GOMES PROFESSOR,R ELISIO MENDES GAIA,101,,JARDIM SAO CARLOS (ZONA SUL),0,0,0,3,0,0,0,3,3,3,3,3,0,0,0,0,3,3,3,0,0,0,0,0,3,1
32372839,23,Oeste,4 - Privada,35118928,MODULO COLEGIO,R TITO,1175,,VILA ROMANA,8,0,0,0,0,0,0,1,3,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1
32371937,23,Oeste,4 - Privada,35118928,MODULO COLEGIO,R TITO,1175,,VILA ROMANA,1,0,0,2,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0
